,account_id,customer_id,account_type,balance,status_type
492,63934,19164,Savings Account,1219314.0,Active
493,7374,19164,Trust Account,66893383.0,Inactive/Dormant
494,61786,2641,Checking/Current Account,71890156.0,Inactive/Dormant
495,10541,2641,Trust Account,55.0,Closed
496,49569,2641,Business Account,140.0,Defaulted
497,64961,42744,Trust Account,773302213.0,Active
498,11127,42744,Trust Account,17983.0,Closed
499,96,23000,Savings Account,394379113.0,Blocked/Frozen
500,49325,21516,Business Account,651.0,Inactive/Dormant
501,23234,21516,Savings Account,51872.0,Blocked/Frozen
502,30125,21516,Savings Account,296278952.0,Closed
503,60417,7932,Trust Account,1.0,Blocked/Frozen
504,4350,7932,Individual Retirement Account (IRA),3846.0,Active
505,62563,58933,Savings Account,8804.0,Blocked/Frozen
506,39843,58933,Individual Retirement Account (IRA),277410532.0,Active
507,46039,58933,Certificate of Deposit (CD),325609.0,Limited/Restricted
508,51860,58933,Savings Account,472041540.0,Inactive/Dormant
509,31660,4592,Individual Retirement Account (IRA),50797455.0,Closed
510,16321,22046,Trust Account,32.0,Active
511,31894,22046,Business Account,7.0,Defaulted
512,22740,22046,Checking/Current Account,6749389.0,Blocked/Frozen
513,24124,31235,Savings Account,3698752.0,Blocked/Frozen
514,54938,31235,Custodial Account,8027207.0,Defaulted
515,52970,45102,Individual Retirement Account (IRA),169567.0,Blocked/Frozen
516,62413,45102,Custodial Account,41973751.0,Blocked/Frozen
517,54632,60761,Trust Account,995.0,Defaulted
518,4585,1852,Business Account,3285.0,Blocked/Frozen
519,2622,1852,Individual Retirement Account (IRA),97323449.0,Limited/Restricted
520,57071,55109,Individual Retirement Account (IRA),7.0,Active
521,7439,55109,Custodial Account,4870.0,Blocked/Frozen
522,19878,55109,Checking/Current Account,9243266.0,Active
523,33472,55109,Checking/Current Account,8435902.0,Inactive/Dormant
524,50263,36961,Custodial Account,3763.0,Inactive/Dormant
525,18461,36961,Individual Retirement Account (IRA),4578.0,Active
526,20986,36961,Individual Retirement Account (IRA),55389.0,Blocked/Frozen
527,31504,36961,Checking/Current Account,69617010.0,Defaulted
528,10785,24555,Custodial Account,171.0,Limited/Restricted
529,27428,54611,Individual Retirement Account (IRA),98.0,Defaulted
530,53059,56970,Custodial Account,88023150.0,Active
531,41927,56970,Certificate of Deposit (CD),408.0,Defaulted
532,53650,56970,Checking/Current Account,8.0,Blocked/Frozen
533,24938,56970,Individual Retirement Account (IRA),9.0,Active
534,4020,49444,Business Account,23545.0,Closed
535,7776,49444,Certificate of Deposit (CD),283151415.0,Inactive/Dormant
536,18354,49444,Checking/Current Account,0.0,Defaulted
537,30410,49444,Checking/Current Account,373652928.0,Blocked/Frozen
538,28068,48650,Trust Account,257.0,Limited/Restricted
539,15220,17326,Checking/Current Account,316392071.0,Defaulted
540,37120,17326,Individual Retirement Account (IRA),583589.0,Inactive/Dormant
541,10204,61086,Custodial Account,20942306.0,Limited/Restricted
542,55749,61086,Checking/Current Account,233.0,Blocked/Frozen
543,10957,38378,Custodial Account,9839850.0,Blocked/Frozen
544,20837,38378,Individual Retirement Account (IRA),9042935.0,Limited/Restricted
545,21749,15911,Savings Account,7530.0,Closed
546,48367,15911,Business Account,65.0,Closed
547,47047,21548,Individual Retirement Account (IRA),9.0,Limited/Restricted
548,38097,21548,Trust Account,1340.0,Blocked/Frozen
549,37329,21548,Individual Retirement Account (IRA),7639.0,Active
550,43667,16250,Certificate of Deposit (CD),46608290.0,Defaulted
551,59302,16250,Individual Retirement Account (IRA),8431263.0,Limited/Restricted
552,35649,9562,Certificate of Deposit (CD),3299503.0,Defaulted
553,57098,9562,Business Account,89630651.0,Limited/Restricted
554,18917,28605,Checking/Current Account,12436808.0,Inactive/Dormant
555,55908,28605,Certificate of Deposit (CD),0.0,Active
556,41693,61686,Certificate of Deposit (CD),28237.0,Defaulted
557,50644,61686,Certificate of Deposit (CD),4.0,Limited/Restricted
558,18289,61686,Certificate of Deposit (CD),798149475.0,Blocked/Frozen
559,22608,60439,Trust Account,1.0,Defaulted
560,22274,60439,Business Account,799.0,Active
561,43028,60439,Business Account,442.0,Inactive/Dormant
562,46252,22064,Savings Account,695.0,Limited/Restricted
563,43278,22064,Savings Account,356260553.0,Closed
564,20708,22064,Trust Account,39032.0,Closed
565,52296,22064,Custodial Account,4099627.0,Defaulted
566,25115,18336,Savings Account,399363.0,Active
567,49290,33570,Trust Account,7548.0,Blocked/Frozen
568,58903,33570,Individual Retirement Account (IRA),4.0,Active
569,7115,33570,Trust Account,76114710.0,Active
570,47571,3209,Savings Account,6508.0,Defaulted
571,13612,3209,Certificate of Deposit (CD),7026947.0,Limited/Restricted
572,10751,3209,Individual Retirement Account (IRA),520.0,Active
573,22273,44196,Individual Retirement Account (IRA),189.0,Limited/Restricted
574,43389,47235,Checking/Current Account,69684144.0,Closed
575,42261,47235,Checking/Current Account,9.0,Defaulted
576,17590,58873,Custodial Account,5978309.0,Closed
577,817,58873,Certificate of Deposit (CD),53.0,Inactive/Dormant
578,32704,58873,Individual Retirement Account (IRA),3121.0,Limited/Restricted
579,56162,47196,Business Account,370341.0,Closed
580,58561,47196,Trust Account,7480.0,Limited/Restricted
581,59391,47196,Business Account,924097.0,Inactive/Dormant
582,26567,39629,Trust Account,292.0,Blocked/Frozen
583,63352,39629,Custodial Account,67169.0,Blocked/Frozen
584,3852,56179,Savings Account,672.0,Closed
585,50803,56179,Individual Retirement Account (IRA),21327453.0,Defaulted
586,54054,56179,Certificate of Deposit (CD),81.0,Closed
587,51253,16279,Custodial Account,206994080.0,Closed
588,36146,16279,Checking/Current Account,68081.0,Closed
589,35152,3950,Savings Account,7817.0,Active
590,30289,3950,Trust Account,460609.0,Inactive/Dormant
591,7709,3950,Savings Account,9238144.0,Limited/Restricted
592,16639,59492,Checking/Current Account,22126984.0,Active
593,56619,31991,Certificate of Deposit (CD),864661.0,Closed
594,9856,31991,Individual Retirement Account (IRA),84.0,Defaulted
595,6943,37497,Trust Account,849660442.0,Closed
596,57368,37497,Checking/Current Account,342387202.0,Inactive/Dormant
597,12085,41412,Custodial Account,30.0,Blocked/Frozen
598,44149,41412,Savings Account,79012157.0,Closed
599,39807,41412,Checking/Current Account,9598.0,Closed
600,62545,41412,Business Account,962661811.0,Defaulted
601,56762,42713,Individual Retirement Account (IRA),7.0,Defaulted
602,23831,57794,Certificate of Deposit (CD),6323533.0,Defaulted
603,889,57794,Trust Account,270172.0,Inactive/Dormant
604,17703,57794,Certificate of Deposit (CD),526555.0,Closed
605,12630,57794,Individual Retirement Account (IRA),522314702.0,Limited/Restricted
606,12527,12430,Certificate of Deposit (CD),434139552.0,Blocked/Frozen
607,54418,58032,Custodial Account,972.0,Inactive/Dormant
608,6811,58032,Custodial Account,6.0,Limited/Restricted
609,26766,58032,Savings Account,4.0,Active
610,842,6499,Custodial Account,98.0,Inactive/Dormant
611,36219,6499,Certificate of Deposit (CD),1.0,Defaulted
612,36271,25351,Checking/Current Account,6523.0,Limited/Restricted
613,26004,47000,Savings Account,134232282.0,Closed
614,44352,47000,Business Account,6.0,Blocked/Frozen
615,32700,47000,Individual Retirement Account (IRA),16229.0,Active
616,45271,2438,Individual Retirement Account (IRA),397.0,Limited/Restricted
617,56463,2438,Checking/Current Account,95.0,Limited/Restricted
618,25770,25723,Savings Account,64.0,Blocked/Frozen
619,24907,25723,Savings Account,3.0,Closed
620,24859,25723,Certificate of Deposit (CD),26839436.0,Closed
621,63769,11612,Savings Account,7516.0,Active
622,40868,11612,Custodial Account,79.0,Limited/Restricted
623,45288,53402,Business Account,12733660.0,Limited/Restricted
624,2656,53402,Business Account,49992.0,Defaulted
625,11849,53402,Savings Account,17502591.0,Active
626,31636,53402,Trust Account,520548624.0,Blocked/Frozen
627,47751,12942,Savings Account,29255.0,Closed
628,26024,12942,Individual Retirement Account (IRA),58.0,Defaulted
629,10450,12942,Certificate of Deposit (CD),7937313.0,Limited/Restricted
630,17386,11798,Custodial Account,117353682.0,Blocked/Frozen
631,27374,48979,Custodial Account,893995836.0,Blocked/Frozen
632,3095,48979,Individual Retirement Account (IRA),655929.0,Active
633,37899,37217,Trust Account,736003.0,Defaulted
634,45272,37217,Trust Account,9712.0,Limited/Restricted
635,6108,51761,Individual Retirement Account (IRA),85446.0,Limited/Restricted
636,56030,51761,Savings Account,924290.0,Defaulted
637,51218,51831,Business Account,5477.0,Limited/Restricted
638,11671,51831,Business Account,590367.0,Inactive/Dormant
639,52790,51831,Custodial Account,71462673.0,Active
640,26048,22341,Business Account,126.0,Closed
641,43232,22341,Certificate of Deposit (CD),5901113.0,Defaulted
642,45237,1910,Individual Retirement Account (IRA),76220.0,Active
643,1118,1910,Savings Account,69954.0,Blocked/Frozen
644,62223,1910,Business Account,73039048.0,Limited/Restricted
645,4149,19905,Checking/Current Account,74954528.0,Active
646,53744,19905,Checking/Current Account,14.0,Defaulted
647,48934,19905,Business Account,90253974.0,Defaulted
648,13416,21302,Checking/Current Account,911141.0,Limited/Restricted
649,41781,21302,Individual Retirement Account (IRA),63358.0,Closed
650,14778,13573,Trust Account,94375254.0,Limited/Restricted
651,59098,13573,Certificate of Deposit (CD),52378.0,Closed
652,26063,13573,Individual Retirement Account (IRA),37.0,Inactive/Dormant
653,49299,5379,Custodial Account,2714.0,Inactive/Dormant
654,7092,5379,Checking/Current Account,2166048.0,Blocked/Frozen
655,14499,30002,Checking/Current Account,108968.0,Limited/Restricted
656,18842,30002,Individual Retirement Account (IRA),127773784.0,Active
657,50776,30002,Trust Account,12905.0,Inactive/Dormant
658,4772,3435,Savings Account,529761.0,Inactive/Dormant
659,25136,3435,Trust Account,82506.0,Inactive/Dormant
660,56118,3435,Trust Account,460.0,Closed
661,49067,60762,Business Account,477.0,Blocked/Frozen
662,53819,60762,Trust Account,713690.0,Inactive/Dormant
663,30320,60762,Checking/Current Account,283549701.0,Limited/Restricted
664,38937,29710,Certificate of Deposit (CD),10446620.0,Limited/Restricted
665,21274,1906,Business Account,51660.0,Inactive/Dormant
666,33644,54484,Checking/Current Account,900.0,Closed
667,6947,54484,Checking/Current Account,5320248.0,Limited/Restricted
668,4398,6190,Business Account,84843.0,Limited/Restricted
669,58025,14907,Trust Account,3510.0,Closed
670,44501,14907,Checking/Current Account,475.0,Blocked/Frozen
671,61412,14907,Certificate of Deposit (CD),421.0,Active
672,64315,14907,Trust Account,1.0,Inactive/Dormant
673,17863,20131,Business Account,762123506.0,Inactive/Dormant
674,29494,20131,Individual Retirement Account (IRA),7.0,Active
675,47534,20131,Business Account,3909.0,Limited/Restricted
676,52206,20131,Certificate of Deposit (CD),24654.0,Active
677,2860,31812,Checking/Current Account,49405816.0,Active
678,38502,31812,Business Account,573482533.0,Defaulted
679,31230,31812,Trust Account,0.0,Inactive/Dormant
680,55881,51151,Individual Retirement Account (IRA),52.0,Defaulted
681,28656,28143,Business Account,520946.0,Active
682,7273,28143,Individual Retirement Account (IRA),868.0,Blocked/Frozen
683,37698,28143,Checking/Current Account,421907.0,Active
684,43055,28143,Trust Account,869.0,Closed
685,61832,19842,Savings Account,82384830.0,Limited/Restricted
686,22459,19842,Individual Retirement Account (IRA),6.0,Defaulted
687,39007,43475,Individual Retirement Account (IRA),71.0,Active
688,6929,43475,Certificate of Deposit (CD),6.0,Closed
689,35504,2104,Individual Retirement Account (IRA),19.0,Limited/Restricted
690,32660,2104,Savings Account,78.0,Blocked/Frozen
691,47821,32195,Individual Retirement Account (IRA),9.0,Active
692,12100,32195,Savings Account,712.0,Limited/Restricted
693,15373,32195,Certificate of Deposit (CD),1.0,Defaulted
694,3007,53330,Certificate of Deposit (CD),72.0,Defaulted
695,58931,53330,Custodial Account,415.0,Blocked/Frozen
696,27293,53330,Checking/Current Account,87249.0,Defaulted
697,20434,30991,Savings Account,99486506.0,Limited/Restricted
698,56775,30991,Checking/Current Account,64472.0,Active
699,20753,30991,Certificate of Deposit (CD),3940092.0,Defaulted
700,51341,62458,Trust Account,968341136.0,Active
701,3926,62458,Checking/Current Account,6842713.0,Closed
702,37946,62458,Business Account,33957381.0,Closed
703,34578,49530,Savings Account,956981.0,Closed
704,28589,49530,Savings Account,838052.0,Limited/Restricted
705,10249,21321,Savings Account,224496.0,Limited/Restricted
706,33634,21321,Individual Retirement Account (IRA),76371.0,Active
707,57832,58002,Trust Account,6992263.0,Limited/Restricted
708,14036,58002,Savings Account,301764671.0,Active
709,40341,63974,Checking/Current Account,696111.0,Defaulted
710,5969,63974,Certificate of Deposit (CD),31241.0,Blocked/Frozen
711,35745,55620,Checking/Current Account,944083.0,Closed
712,15459,55620,Custodial Account,74564.0,Limited/Restricted
713,17930,50141,Business Account,20133.0,Blocked/Frozen
714,64145,50141,Trust Account,72480.0,Inactive/Dormant
715,25932,50141,Savings Account,6945890.0,Blocked/Frozen
716,28518,54332,Business Account,12.0,Closed
717,34522,54332,Savings Account,7668197.0,Limited/Restricted
718,7580,54332,Trust Account,5426605.0,Active
719,33237,54332,Checking/Current Account,7276.0,Limited/Restricted
720,2570,17885,Checking/Current Account,7403524.0,Inactive/Dormant
721,27524,17885,Checking/Current Account,89361126.0,Active
722,22904,61114,Individual Retirement Account (IRA),366581844.0,Blocked/Frozen
723,20166,61114,Checking/Current Account,71.0,Defaulted
724,46165,21920,Business Account,61450.0,Blocked/Frozen
725,674,21920,Individual Retirement Account (IRA),7594541.0,Limited/Restricted
726,63184,21920,Savings Account,58615754.0,Active
727,20386,41737,Trust Account,52696061.0,Inactive/Dormant
728,55170,41737,Trust Account,319.0,Blocked/Frozen
729,62143,5504,Custodial Account,2704.0,Inactive/Dormant
730,38473,41331,Savings Account,957.0,Closed
731,36086,41331,Trust Account,3693.0,Closed
732,59691,41331,Custodial Account,397.0,Active
733,54725,39326,Certificate of Deposit (CD),16.0,Blocked/Frozen
734,9451,39326,Trust Account,935727455.0,Blocked/Frozen
735,10297,39326,Custodial Account,0.0,Limited/Restricted
736,42420,39326,Trust Account,168348.0,Limited/Restricted
737,32795,62053,Savings Account,9303850.0,Closed
738,39050,62053,Trust Account,533.0,Active
739,65234,62053,Certificate of Deposit (CD),37392133.0,Closed
740,15739,62053,Certificate of Deposit (CD),7.0,Blocked/Frozen
741,9197,62053,Savings Account,432630446.0,Limited/Restricted
742,54468,43586,Savings Account,39586694.0,Blocked/Frozen
743,29001,43586,Certificate of Deposit (CD),88.0,Closed
744,39853,43586,Business Account,6158.0,Limited/Restricted
745,18571,18334,Trust Account,1132488.0,Closed
746,29456,18334,Trust Account,44182895.0,Inactive/Dormant
747,35293,18334,Custodial Account,6.0,Active
748,26717,63324,Custodial Account,38.0,Closed
749,36533,60993,Custodial Account,18.0,Inactive/Dormant
750,6184,3427,Business Account,87396670.0,Active
751,36445,3427,Certificate of Deposit (CD),435.0,Defaulted
752,4963,3427,Trust Account,4.0,Blocked/Frozen
753,56278,52430,Business Account,31.0,Active
754,3066,52430,Business Account,59.0,Defaulted
755,64756,12803,Savings Account,93.0,Active
756,34839,12803,Certificate of Deposit (CD),219881.0,Blocked/Frozen
757,317,15201,Individual Retirement Account (IRA),695503245.0,Blocked/Frozen
758,21961,15201,Custodial Account,1363432.0,Inactive/Dormant
759,4741,15201,Certificate of Deposit (CD),806761.0,Defaulted
760,38354,15201,Certificate of Deposit (CD),62422.0,Active
761,2366,63787,Checking/Current Account,471.0,Inactive/Dormant
762,57787,63787,Custodial Account,16.0,Blocked/Frozen
763,11229,63787,Business Account,1.0,Inactive/Dormant
764,13857,63787,Business Account,478402604.0,Defaulted
765,36850,63787,Business Account,36538075.0,Limited/Restricted
766,37132,3607,Business Account,43590466.0,Defaulted
767,5662,3607,Savings Account,465.0,Active
768,51944,3607,Trust Account,774767054.0,Blocked/Frozen
769,15162,3607,Individual Retirement Account (IRA),33.0,Closed
770,11561,23386,Savings Account,46.0,Closed
771,45155,23386,Custodial Account,3087.0,Blocked/Frozen
772,47824,23386,Business Account,4.0,Blocked/Frozen
773,56516,24409,Savings Account,545519730.0,Closed
774,51153,43098,Checking/Current Account,7.0,Blocked/Frozen
775,9608,64626,Business Account,7.0,Closed
776,50900,64626,Business Account,33.0,Closed
777,759,64626,Certificate of Deposit (CD),7.0,Limited/Restricted
778,62441,29797,Custodial Account,152370153.0,Blocked/Frozen
